l_id,r_id,brand_similarity,model_similarity,description_jaccard,description_levenshtein,similarity,predicted_match
www.alibaba.com//35756,www.buzzillions.com//906,0.0,0.0,0.17391304347826086,151,0.1382,False
www.alibaba.com//35756,www.buzzillions.com//936,0.0,0.0,0.17391304347826086,151,0.1382,False
www.alibaba.com//35756,www.buzzillions.com//952,0.0,0.0,0.17391304347826086,151,0.1382,False
www.alibaba.com//35756,www.ebay.com//23942,0.0,0.0,0.1282051282051282,159,0.1132,False
www.alibaba.com//35756,www.ebay.com//24523,0.0,0.0,0.13157894736842105,164,0.1056,False
www.alibaba.com//35756,www.ebay.com//44721,0.0,0.0,0.1,156,0.1112,False
www.alibaba.com//35756,www.ebay.com//44973,1.0,0.0,0.1,160,0.3045,False
www.alibaba.com//35756,www.ebay.com//46386,0.0,0.0,0.125,155,0.1192,False
www.alibaba.com//35756,www.ebay.com//46425,0.0,0.0,0.125,156,0.1175,False
www.alibaba.com//35756,www.ebay.com//46735,0.0,0.0,0.1282051282051282,159,0.1132,False
www.alibaba.com//35756,www.ebay.com//47897,0.0,0.0,0.1282051282051282,159,0.1132,False
www.alibaba.com//35756,www.ebay.com//52645,0.0,0.0,0.16216216216216217,159,0.1217,False
www.alibaba.com//35756,www.ebay.com//54067,0.0,0.0,0.1282051282051282,157,0.1166,False
www.alibaba.com//35756,www.ebay.com//54131,0.0,0.0,0.1282051282051282,161,0.1098,False
www.alibaba.com//35756,www.ebay.com//54590,0.0,0.0,0.0975609756097561,169,0.0886,False
www.alibaba.com//35756,www.ebay.com//56544,0.0,0.0,0.125,155,0.1192,False
www.alibaba.com//35756,www.ebay.com//57638,0.0,0.0,0.1282051282051282,159,0.1132,False
www.alibaba.com//35756,www.ebay.com//57694,0.0,0.0,0.1282051282051282,157,0.1166,False
www.alibaba.com//35756,www.ebay.com//58069,0.0,0.0,0.12195121951219512,157,0.115,False
www.alibaba.com//35756,www.ebay.com//58350,0.0,0.0,0.07142857142857142,161,0.0956,False
www.alibaba.com//35756,www.ebay.com//60360,0.0,0.0,0.13157894736842105,160,0.1124,False
www.alibaba.com//35756,www.ebay.com//60693,1.0,0.0,0.04878048780487805,166,0.2815,False
www.alibaba.com//36338,www.buzzillions.com//1779,0.0,0.0,0.08888888888888889,149,0.0792,False
www.alibaba.com//36338,www.buzzillions.com//906,0.0,0.0,0.09302325581395349,132,0.1077,False
www.alibaba.com//36338,www.buzzillions.com//936,0.0,0.0,0.09302325581395349,132,0.1077,False
www.alibaba.com//36338,www.buzzillions.com//952,0.0,0.0,0.09302325581395349,132,0.1077,False
www.alibaba.com//36338,www.ebay.com//23942,0.0,0.0,0.05714285714285714,135,0.0927,False
www.alibaba.com//36338,www.ebay.com//24523,0.0,0.0,0.058823529411764705,140,0.0831,False
www.alibaba.com//36338,www.ebay.com//44721,0.0,0.0,0.08823529411764706,134,0.1025,False
www.alibaba.com//36338,www.ebay.com//44973,0.0,0.0,0.05714285714285714,133,0.0968,False
www.alibaba.com//36338,www.ebay.com//46386,0.0,0.0,0.05555555555555555,133,0.0964,False
www.alibaba.com//36338,www.ebay.com//46425,0.0,0.0,0.05555555555555555,135,0.0923,False
www.alibaba.com//36338,www.ebay.com//46735,0.0,0.0,0.05714285714285714,135,0.0927,False
www.alibaba.com//36338,www.ebay.com//47897,0.0,0.0,0.05714285714285714,135,0.0927,False
www.alibaba.com//36338,www.ebay.com//52645,0.0,0.0,0.058823529411764705,137,0.0891,False
www.alibaba.com//36338,www.ebay.com//54067,0.0,0.0,0.08823529411764706,134,0.1025,False
www.alibaba.com//36338,www.ebay.com//54131,0.0,0.0,0.05714285714285714,137,0.0887,False
www.alibaba.com//36338,www.ebay.com//54590,0.0,0.0,0.05555555555555555,137,0.0883,False
www.alibaba.com//36338,www.ebay.com//56544,0.0,0.0,0.05555555555555555,133,0.0964,False
www.alibaba.com//36338,www.ebay.com//57638,0.0,0.0,0.08823529411764706,136,0.0985,False
www.alibaba.com//36338,www.ebay.com//57694,0.0,0.0,0.05714285714285714,138,0.0867,False
www.alibaba.com//36338,www.ebay.com//58069,0.0,0.0,0.05405405405405406,133,0.096,False
www.alibaba.com//36338,www.ebay.com//58350,0.0,0.0,0.08571428571428572,134,0.1019,False
www.alibaba.com//36338,www.ebay.com//60360,0.0,0.0,0.058823529411764705,137,0.0891,False
www.alibaba.com//36564,www.buzzillions.com//1779,0.0,0.0,0.09523809523809523,142,0.0946,False
www.alibaba.com//36564,www.buzzillions.com//906,0.0,0.0,0.1,120,0.0987,False
www.alibaba.com//36564,www.buzzillions.com//936,0.0,0.0,0.1,120,0.0987,False
www.alibaba.com//36564,www.buzzillions.com//952,0.0,0.0,0.1,120,0.0987,False
www.alibaba.com//36564,www.ebay.com//23942,0.0,0.0,0.0625,106,0.0987,False
www.alibaba.com//36564,www.ebay.com//24523,0.0,0.0,0.06451612903225806,108,0.0942,False
www.alibaba.com//36564,www.ebay.com//44721,0.0,0.0,0.0967741935483871,108,0.1023,False
www.alibaba.com//36564,www.ebay.com//44973,0.0,0.0,0.0625,108,0.0937,False
www.alibaba.com//36564,www.ebay.com//46386,0.0,0.0,0.06060606060606061,106,0.0982,False
www.alibaba.com//36564,www.ebay.com//46425,0.0,0.0,0.06060606060606061,109,0.0907,False
www.alibaba.com//36564,www.ebay.com//46735,0.0,0.0,0.0625,106,0.0987,False
www.alibaba.com//36564,www.ebay.com//47897,0.0,0.0,0.0625,106,0.0987,False
www.alibaba.com//36564,www.ebay.com//52645,0.0,0.0,0.06451612903225806,107,0.0967,False
www.alibaba.com//36564,www.ebay.com//54067,0.0,0.0,0.0967741935483871,107,0.1048,False
www.alibaba.com//36564,www.ebay.com//54131,0.0,0.0,0.0625,104,0.1038,False
www.alibaba.com//36564,www.ebay.com//54590,0.0,0.0,0.06060606060606061,104,0.1033,False
www.alibaba.com//36564,www.ebay.com//56544,0.0,0.0,0.06060606060606061,106,0.0982,False
www.alibaba.com//36564,www.ebay.com//57638,0.0,0.0,0.0967741935483871,108,0.1023,False
www.alibaba.com//36564,www.ebay.com//57694,0.0,0.0,0.0625,110,0.0886,False
www.alibaba.com//36564,www.ebay.com//58069,0.0,0.0,0.058823529411764705,104,0.1028,False
www.alibaba.com//36564,www.ebay.com//58350,0.0,0.0,0.09375,108,0.1015,False
www.alibaba.com//36564,www.ebay.com//60360,0.0,0.0,0.06451612903225806,108,0.0942,False
www.alibaba.com//37144,www.buzzillions.com//1779,0.0,0.0,0.14285714285714285,144,0.1026,False
www.alibaba.com//37144,www.buzzillions.com//906,0.0,0.0,0.09523809523809523,127,0.096,False
www.alibaba.com//37144,www.buzzillions.com//936,0.0,0.0,0.09523809523809523,127,0.096,False
www.alibaba.com//37144,www.buzzillions.com//952,0.0,0.0,0.09523809523809523,127,0.096,False
www.alibaba.com//37144,www.ebay.com//23942,0.0,0.0,0.09090909090909091,124,0.1015,False
www.alibaba.com//37144,www.ebay.com//24523,0.0,0.0,0.06060606060606061,127,0.0873,False
www.alibaba.com//37144,www.ebay.com//44721,0.0,0.0,0.09090909090909091,122,0.1059,False
www.alibaba.com//37144,www.ebay.com//44973,0.0,0.0,0.058823529411764705,125,0.0913,False
www.alibaba.com//37144,www.ebay.com//46386,0.0,0.0,0.08823529411764706,122,0.1052,False
www.alibaba.com//37144,www.ebay.com//46425,0.0,0.0,0.05714285714285714,123,0.0952,False
www.alibaba.com//37144,www.ebay.com//46735,0.0,0.0,0.09090909090909091,124,0.1015,False
www.alibaba.com//37144,www.ebay.com//47897,0.0,0.0,0.09090909090909091,124,0.1015,False
www.alibaba.com//37144,www.ebay.com//52645,0.0,0.0,0.06060606060606061,129,0.083,False
www.alibaba.com//37144,www.ebay.com//54067,0.0,0.0,0.09090909090909091,123,0.1037,False
www.alibaba.com//37144,www.ebay.com//54131,0.0,0.0,0.09090909090909091,128,0.0927,False
www.alibaba.com//37144,www.ebay.com//54590,0.0,0.0,0.08823529411764706,126,0.0964,False
www.alibaba.com//37144,www.ebay.com//56544,0.0,0.0,0.08823529411764706,122,0.1052,False
www.alibaba.com//37144,www.ebay.com//57638,0.0,0.0,0.125,121,0.1166,False
www.alibaba.com//37144,www.ebay.com//57694,0.0,0.0,0.058823529411764705,125,0.0913,False
www.alibaba.com//37144,www.ebay.com//58069,0.0,0.0,0.08571428571428572,119,0.1111,False
www.alibaba.com//37144,www.ebay.com//58350,0.0,0.0,0.05714285714285714,124,0.093,False
www.alibaba.com//37144,www.ebay.com//60360,0.0,0.0,0.06060606060606061,123,0.0961,False
www.buzzillions.com//1779,www.ebay.com//23942,0.0,0.0,0.10526315789473684,137,0.1069,False
www.buzzillions.com//1779,www.ebay.com//24523,0.0,0.0,0.07894736842105263,136,0.1023,False
www.buzzillions.com//1779,www.ebay.com//44721,0.0,0.0,0.07692307692307693,139,0.0959,False
www.buzzillions.com//1779,www.ebay.com//44973,0.0,0.0,0.07692307692307693,137,0.0998,False
www.buzzillions.com//1779,www.ebay.com//46386,0.0,0.0,0.10256410256410256,135,0.1102,False
www.buzzillions.com//1779,www.ebay.com//46425,0.0,0.0,0.075,136,0.1013,False
www.buzzillions.com//1779,www.ebay.com//46735,0.0,0.0,0.10526315789473684,137,0.1069,False
www.buzzillions.com//1779,www.ebay.com//47897,0.0,0.0,0.10526315789473684,137,0.1069,False
www.buzzillions.com//1779,www.ebay.com//52645,0.0,0.0,0.10810810810810811,136,0.1096,False
www.buzzillions.com//1779,www.ebay.com//54067,0.0,0.0,0.07692307692307693,139,0.0959,False
www.buzzillions.com//1779,www.ebay.com//54131,0.0,0.0,0.10526315789473684,136,0.1089,False
www.buzzillions.com//1779,www.ebay.com//54590,0.0,0.0,0.075,145,0.0836,False
www.buzzillions.com//1779,www.ebay.com//56544,0.0,0.0,0.10256410256410256,135,0.1102,False
www.buzzillions.com//1779,www.ebay.com//57638,0.0,0.0,0.07692307692307693,139,0.0959,False
www.buzzillions.com//1779,www.ebay.com//57694,0.0,0.0,0.10526315789473684,136,0.1089,False
www.buzzillions.com//1779,www.ebay.com//58069,0.0,0.0,0.1,136,0.1076,False
www.buzzillions.com//1779,www.ebay.com//58350,1.0,0.0,0.13157894736842105,128,0.3312,False
www.buzzillions.com//1779,www.ebay.com//60360,0.0,0.0,0.07894736842105263,133,0.1082,False
www.buzzillions.com//1779,www.ebay.com//60693,0.0,0.0,0.07894736842105263,136,0.1023,False
www.buzzillions.com//906,www.ebay.com//23942,0.0,0.0,0.1111111111111111,119,0.1038,False
www.buzzillions.com//906,www.ebay.com//24523,0.0,0.0,0.11428571428571428,119,0.1046,False
www.buzzillions.com//906,www.ebay.com//44721,0.0,0.0,0.14285714285714285,116,0.1186,False
www.buzzillions.com//906,www.ebay.com//44973,0.0,0.0,0.1111111111111111,123,0.0946,False
www.buzzillions.com//906,www.ebay.com//46386,0.0,0.0,0.1388888888888889,120,0.1084,False
www.buzzillions.com//906,www.ebay.com//46425,0.0,0.0,0.10810810810810811,116,0.1099,False
www.buzzillions.com//906,www.ebay.com//46735,0.0,0.0,0.1111111111111111,119,0.1038,False
www.buzzillions.com//906,www.ebay.com//47897,0.0,0.0,0.1111111111111111,119,0.1038,False
www.buzzillions.com//906,www.ebay.com//52645,0.0,0.0,0.18181818181818182,112,0.1376,False
www.buzzillions.com//906,www.ebay.com//54067,0.0,0.0,0.1111111111111111,116,0.1107,False
www.buzzillions.com//906,www.ebay.com//54131,0.0,0.0,0.14285714285714285,119,0.1117,False
www.buzzillions.com//906,www.ebay.com//54590,0.0,0.0,0.10810810810810811,121,0.0984,False
www.buzzillions.com//906,www.ebay.com//56544,0.0,0.0,0.1388888888888889,120,0.1084,False
www.buzzillions.com//906,www.ebay.com//57638,0.0,0.0,0.1111111111111111,113,0.1176,False
www.buzzillions.com//906,www.ebay.com//57694,0.0,0.0,0.14285714285714285,118,0.114,False
www.buzzillions.com//906,www.ebay.com//58069,0.0,0.0,0.10526315789473684,113,0.1161,False
www.buzzillions.com//906,www.ebay.com//58350,1.0,0.0,0.17142857142857143,118,0.3211,False
www.buzzillions.com//906,www.ebay.com//60360,0.0,0.0,0.11428571428571428,117,0.1092,False
www.buzzillions.com//906,www.ebay.com//60693,0.0,0.0,0.05405405405405406,119,0.0895,False
www.buzzillions.com//936,www.ebay.com//23942,0.0,0.0,0.1111111111111111,119,0.1038,False
www.buzzillions.com//936,www.ebay.com//24523,0.0,0.0,0.11428571428571428,119,0.1046,False
www.buzzillions.com//936,www.ebay.com//44721,0.0,0.0,0.14285714285714285,116,0.1186,False
www.buzzillions.com//936,www.ebay.com//44973,0.0,0.0,0.1111111111111111,123,0.0946,False
www.buzzillions.com//936,www.ebay.com//46386,0.0,0.0,0.1388888888888889,120,0.1084,False
www.buzzillions.com//936,www.ebay.com//46425,0.0,0.0,0.10810810810810811,116,0.1099,False
www.buzzillions.com//936,www.ebay.com//46735,0.0,0.0,0.1111111111111111,119,0.1038,False
www.buzzillions.com//936,www.ebay.com//47897,0.0,0.0,0.1111111111111111,119,0.1038,False
www.buzzillions.com//936,www.ebay.com//52645,0.0,0.0,0.18181818181818182,112,0.1376,False
www.buzzillions.com//936,www.ebay.com//54067,0.0,0.0,0.1111111111111111,116,0.1107,False
www.buzzillions.com//936,www.ebay.com//54131,0.0,0.0,0.14285714285714285,119,0.1117,False
www.buzzillions.com//936,www.ebay.com//54590,0.0,0.0,0.10810810810810811,121,0.0984,False
www.buzzillions.com//936,www.ebay.com//56544,0.0,0.0,0.1388888888888889,120,0.1084,False
www.buzzillions.com//936,www.ebay.com//57638,0.0,0.0,0.1111111111111111,113,0.1176,False
www.buzzillions.com//936,www.ebay.com//57694,0.0,0.0,0.14285714285714285,118,0.114,False
www.buzzillions.com//936,www.ebay.com//58069,0.0,0.0,0.10526315789473684,113,0.1161,False
www.buzzillions.com//936,www.ebay.com//58350,1.0,0.0,0.17142857142857143,118,0.3211,False
www.buzzillions.com//936,www.ebay.com//60360,0.0,0.0,0.11428571428571428,117,0.1092,False
www.buzzillions.com//936,www.ebay.com//60693,0.0,0.0,0.05405405405405406,119,0.0895,False
www.buzzillions.com//952,www.ebay.com//23942,0.0,0.0,0.1111111111111111,119,0.1038,False
www.buzzillions.com//952,www.ebay.com//24523,0.0,0.0,0.11428571428571428,119,0.1046,False
www.buzzillions.com//952,www.ebay.com//44721,0.0,0.0,0.14285714285714285,116,0.1186,False
www.buzzillions.com//952,www.ebay.com//44973,0.0,0.0,0.1111111111111111,123,0.0946,False
www.buzzillions.com//952,www.ebay.com//46386,0.0,0.0,0.1388888888888889,120,0.1084,False
www.buzzillions.com//952,www.ebay.com//46425,0.0,0.0,0.10810810810810811,116,0.1099,False
www.buzzillions.com//952,www.ebay.com//46735,0.0,0.0,0.1111111111111111,119,0.1038,False
www.buzzillions.com//952,www.ebay.com//47897,0.0,0.0,0.1111111111111111,119,0.1038,False
www.buzzillions.com//952,www.ebay.com//52645,0.0,0.0,0.18181818181818182,112,0.1376,False
www.buzzillions.com//952,www.ebay.com//54067,0.0,0.0,0.1111111111111111,116,0.1107,False
www.buzzillions.com//952,www.ebay.com//54131,0.0,0.0,0.14285714285714285,119,0.1117,False
www.buzzillions.com//952,www.ebay.com//54590,0.0,0.0,0.10810810810810811,121,0.0984,False
www.buzzillions.com//952,www.ebay.com//56544,0.0,0.0,0.1388888888888889,120,0.1084,False
www.buzzillions.com//952,www.ebay.com//57638,0.0,0.0,0.1111111111111111,113,0.1176,False
www.buzzillions.com//952,www.ebay.com//57694,0.0,0.0,0.14285714285714285,118,0.114,False
www.buzzillions.com//952,www.ebay.com//58069,0.0,0.0,0.10526315789473684,113,0.1161,False
www.buzzillions.com//952,www.ebay.com//58350,1.0,0.0,0.17142857142857143,118,0.3211,False
www.buzzillions.com//952,www.ebay.com//60360,0.0,0.0,0.11428571428571428,117,0.1092,False
www.buzzillions.com//952,www.ebay.com//60693,0.0,0.0,0.05405405405405406,119,0.0895,False
www.alibaba.com//22576,www.ebay.com//43187,0.0,0.0,0.058823529411764705,117,0.0935,False
www.alibaba.com//22576,www.ebay.com//44061,0.0,0.0,0.06666666666666667,117,0.0955,False
www.alibaba.com//22576,www.ebay.com//46978,0.0,0.0,0.02857142857142857,120,0.079,False
www.alibaba.com//22576,www.ebay.com//56587,0.0,0.0,0.07407407407407407,122,0.0857,False
www.alibaba.com//22979,www.ebay.com//43187,0.0,0.0,0.05555555555555555,114,0.0997,False
www.alibaba.com//22979,www.ebay.com//44061,0.0,0.0,0.0625,115,0.0991,False
www.alibaba.com//22979,www.ebay.com//46978,0.0,0.0,0.02702702702702703,115,0.0902,False
www.alibaba.com//22979,www.ebay.com//56587,0.0,0.0,0.06896551724137931,118,0.0937,False
www.alibaba.com//23192,www.ebay.com//43187,0.0,0.0,0.06818181818181818,156,0.0981,False
www.alibaba.com//23192,www.ebay.com//44061,0.0,0.0,0.04878048780487805,156,0.0932,False
www.alibaba.com//23192,www.ebay.com//46978,0.0,0.0,0.044444444444444446,159,0.087,False
www.alibaba.com//23192,www.ebay.com//56587,0.0,0.0,0.05263157894736842,166,0.077,False
www.alibaba.com//23419,www.ebay.com//43187,0.0,0.0,0.06382978723404255,152,0.1052,False
www.alibaba.com//23419,www.ebay.com//44061,0.0,0.0,0.045454545454545456,158,0.0903,False
www.alibaba.com//23419,www.ebay.com//46978,0.0,0.0,0.041666666666666664,162,0.0825,False
www.alibaba.com//23419,www.ebay.com//56587,0.0,0.0,0.04878048780487805,166,0.0774,False
www.alibaba.com//23485,www.ebay.com//43187,0.0,0.0,0.05405405405405406,149,0.0905,False
www.alibaba.com//23485,www.ebay.com//44061,0.0,0.0,0.06060606060606061,149,0.0921,False
www.alibaba.com//23485,www.ebay.com//46978,0.0,0.0,0.02631578947368421,154,0.0744,False
www.alibaba.com//23485,www.ebay.com//56587,0.0,0.0,0.06666666666666667,158,0.0771,False
www.alibaba.com//23557,www.ebay.com//43187,0.0,0.0,0.06451612903225806,96,0.1016,False
www.alibaba.com//23557,www.ebay.com//44061,0.0,0.0,0.07407407407407407,94,0.1095,False
www.alibaba.com//23557,www.ebay.com//46978,0.0,0.0,0.03125,99,0.085,False
www.alibaba.com//23557,www.ebay.com//56587,0.0,0.0,0.08333333333333333,98,0.1008,False
www.alibaba.com//23623,www.ebay.com//43187,0.0,0.0,0.058823529411764705,104,0.099,False
www.alibaba.com//23623,www.ebay.com//44061,0.0,0.0,0.06666666666666667,104,0.101,False
www.alibaba.com//23623,www.ebay.com//46978,0.0,0.0,0.02857142857142857,107,0.0838,False
www.alibaba.com//23623,www.ebay.com//56587,0.0,0.0,0.07407407407407407,106,0.0977,False
www.alibaba.com//23731,www.ebay.com//43187,0.0,0.0,0.08333333333333333,109,0.1148,False
www.alibaba.com//23731,www.ebay.com//44061,0.0,0.0,0.06060606060606061,112,0.1021,False
www.alibaba.com//23731,www.ebay.com//46978,0.0,0.0,0.05405405405405406,116,0.091,False
www.alibaba.com//23731,www.ebay.com//56587,0.0,0.0,0.06666666666666667,118,0.0895,False
www.alibaba.com//23950,www.ebay.com//43187,0.0,0.0,0.07894736842105263,112,0.1185,False
www.alibaba.com//23950,www.ebay.com//44061,0.0,0.0,0.05714285714285714,117,0.1018,False
www.alibaba.com//23950,www.ebay.com//46978,0.0,0.0,0.05128205128205128,122,0.0891,False
www.alibaba.com//23950,www.ebay.com//56587,0.0,0.0,0.0625,123,0.0897,False
www.alibaba.com//24009,www.ebay.com//43187,0.0,0.0,0.07317073170731707,160,0.0924,False
www.alibaba.com//24009,www.ebay.com//44061,0.0,0.0,0.05263157894736842,163,0.0821,False
www.alibaba.com//24009,www.ebay.com//46978,0.0,0.0,0.047619047619047616,163,0.0809,False
www.alibaba.com//24009,www.ebay.com//56587,0.0,0.0,0.05714285714285714,166,0.0781,False
www.alibaba.com//24419,www.ebay.com//43187,0.0,0.0,0.06521739130434782,199,0.0866,False
www.alibaba.com//24419,www.ebay.com//44061,0.0,0.0,0.046511627906976744,203,0.0763,False
www.alibaba.com//24419,www.ebay.com//46978,0.0,0.0,0.0425531914893617,205,0.0725,False
www.alibaba.com//24419,www.ebay.com//56587,0.0,0.0,0.05,211,0.0659,False
www.alibaba.com//24527,www.ebay.com//43187,0.0,0.0,0.10526315789473684,182,0.0994,False
www.alibaba.com//24527,www.ebay.com//44061,0.0,0.0,0.08571428571428572,180,0.0975,False
www.alibaba.com//24527,www.ebay.com//46978,0.0,0.0,0.07692307692307693,191,0.0786,False
www.alibaba.com//24527,www.ebay.com//56587,0.0,0.0,0.09375,187,0.0889,False
www.alibaba.com//24704,www.ebay.com//43187,0.0,0.0,0.07894736842105263,137,0.0988,False
www.alibaba.com//24704,www.ebay.com//44061,0.0,0.0,0.05714285714285714,139,0.0894,False
www.alibaba.com//24704,www.ebay.com//46978,0.0,0.0,0.05128205128205128,135,0.0959,False
www.alibaba.com//24704,www.ebay.com//56587,0.0,0.0,0.0625,143,0.0829,False
www.alibaba.com//24922,www.ebay.com//43187,0.0,0.0,0.05555555555555555,145,0.0881,False
www.alibaba.com//24922,www.ebay.com//44061,0.0,0.0,0.0625,142,0.0955,False
www.alibaba.com//24922,www.ebay.com//46978,0.0,0.0,0.02702702702702703,146,0.079,False
www.alibaba.com//24922,www.ebay.com//56587,0.0,0.0,0.06896551724137931,150,0.0819,False
www.alibaba.com//24987,www.ebay.com//43187,0.0,0.0,0.06521739130434782,142,0.1019,False
www.alibaba.com//24987,www.ebay.com//44061,0.0,0.0,0.046511627906976744,146,0.0898,False
www.alibaba.com//24987,www.ebay.com//46978,0.0,0.0,0.0425531914893617,152,0.0777,False
www.alibaba.com//24987,www.ebay.com//56587,0.0,0.0,0.05,152,0.0795,False
www.alibaba.com//25206,www.ebay.com//43187,0.0,0.0,0.07692307692307693,135,0.0929,False
www.alibaba.com//25206,www.ebay.com//44061,0.0,0.0,0.05555555555555555,136,0.0855,False
www.alibaba.com//25206,www.ebay.com//46978,0.0,0.0,0.05,133,0.0903,False
www.alibaba.com//25206,www.ebay.com//56587,0.0,0.0,0.06060606060606061,138,0.0827,False
www.alibaba.com//25310,www.ebay.com//43187,0.0,0.0,0.058823529411764705,130,0.1047,False
www.alibaba.com//25310,www.ebay.com//44061,0.0,0.0,0.06666666666666667,139,0.0887,False
www.alibaba.com//25310,www.ebay.com//46978,0.0,0.0,0.02857142857142857,139,0.0791,False
www.alibaba.com//25310,www.ebay.com//56587,0.0,0.0,0.07407407407407407,142,0.0845,False
www.alibaba.com//25455,www.ebay.com//43187,0.0,0.0,0.09375,110,0.1079,False
www.alibaba.com//25455,www.ebay.com//44061,0.0,0.0,0.06896551724137931,111,0.0993,False
www.alibaba.com//25455,www.ebay.com//46978,0.0,0.0,0.029411764705882353,115,0.0798,False
www.alibaba.com//25455,www.ebay.com//56587,0.0,0.0,0.07692307692307693,110,0.1037,False
www.alibaba.com//25806,www.ebay.com//43187,0.0,0.0,0.125,218,0.1028,False
www.alibaba.com//25806,www.ebay.com//44061,0.0,0.0,0.07894736842105263,220,0.0887,False
www.alibaba.com//25806,www.ebay.com//46978,0.0,0.0,0.07142857142857142,222,0.0843,False
www.alibaba.com//25806,www.ebay.com//56587,0.0,0.0,0.08571428571428572,232,0.0751,False
www.alibaba.com//25867,www.ebay.com//43187,0.0,0.0,0.07894736842105263,110,0.0986,False
www.alibaba.com//25867,www.ebay.com//44061,0.0,0.0,0.05714285714285714,110,0.0932,False
www.alibaba.com//25867,www.ebay.com//46978,0.0,0.0,0.05128205128205128,110,0.0917,False
www.alibaba.com//25867,www.ebay.com//56587,0.0,0.0,0.0967741935483871,107,0.1105,False
www.alibaba.com//25949,www.ebay.com//43187,0.0,0.0,0.08108108108108109,125,0.1144,False
www.alibaba.com//25949,www.ebay.com//44061,0.0,0.0,0.058823529411764705,131,0.0966,False
www.alibaba.com//25949,www.ebay.com//46978,0.0,0.0,0.05263157894736842,133,0.0909,False
www.alibaba.com//25949,www.ebay.com//56587,0.0,0.0,0.06451612903225806,140,0.0796,False
www.alibaba.com//26028,www.ebay.com//43187,0.0,0.0,0.08823529411764706,108,0.1114,False
www.alibaba.com//26028,www.ebay.com//44061,0.0,0.0,0.06451612903225806,107,0.1079,False
www.alibaba.com//26028,www.ebay.com//46978,0.0,0.0,0.05714285714285714,112,0.0939,False
www.alibaba.com//26028,www.ebay.com//56587,0.0,0.0,0.1111111111111111,112,0.1074,False
www.alibaba.com//26139,www.ebay.com//43187,0.0,0.0,0.07142857142857142,164,0.0984,False
www.alibaba.com//26139,www.ebay.com//44061,0.0,0.0,0.05128205128205128,163,0.095,False
www.alibaba.com//26139,www.ebay.com//46978,0.0,0.0,0.046511627906976744,172,0.079,False
www.alibaba.com//26139,www.ebay.com//56587,0.0,0.0,0.05555555555555555,174,0.078,False
www.alibaba.com//26294,www.ebay.com//43187,0.0,0.0,0.05555555555555555,161,0.0849,False
www.alibaba.com//26294,www.ebay.com//44061,0.0,0.0,0.0625,160,0.0884,False
www.alibaba.com//26294,www.ebay.com//46978,0.0,0.0,0.02702702702702703,163,0.0743,False
www.alibaba.com//26294,www.ebay.com//56587,0.0,0.0,0.06896551724137931,167,0.0779,False
www.alibaba.com//26338,www.ebay.com//43187,0.0,0.0,0.05714285714285714,162,0.0968,False
www.alibaba.com//26338,www.ebay.com//44061,0.0,0.0,0.06451612903225806,167,0.0904,False
www.alibaba.com//26338,www.ebay.com//46978,0.0,0.0,0.027777777777777776,167,0.0812,False
www.alibaba.com//26338,www.ebay.com//56587,0.0,0.0,0.07142857142857142,175,0.0789,False
www.alibaba.com//26573,www.ebay.com//43187,0.0,0.0,0.05405405405405406,103,0.1042,False
www.alibaba.com//26573,www.ebay.com//44061,0.0,0.0,0.06060606060606061,109,0.0907,False
www.alibaba.com//26573,www.ebay.com//46978,0.0,0.0,0.02631578947368421,110,0.0796,False
www.alibaba.com//26573,www.ebay.com//56587,0.0,0.0,0.06666666666666667,109,0.0922,False
www.alibaba.com//26614,www.ebay.com//43187,0.0,0.0,0.11627906976744186,249,0.0943,False
www.alibaba.com//26614,www.ebay.com//44061,0.0,0.0,0.07317073170731707,251,0.0812,False
www.alibaba.com//26614,www.ebay.com//46978,0.0,0.0,0.06666666666666667,255,0.075,False
www.alibaba.com//26614,www.ebay.com//56587,0.0,0.0,0.07894736842105263,263,0.0689,False
www.alibaba.com//26680,www.ebay.com//43187,0.0,0.0,0.05128205128205128,136,0.0969,False
www.alibaba.com//26680,www.ebay.com//44061,0.0,0.0,0.05714285714285714,138,0.0945,False
www.alibaba.com//26680,www.ebay.com//46978,0.0,0.0,0.025,147,0.0688,False
www.alibaba.com//26680,www.ebay.com//56587,0.0,0.0,0.0625,147,0.0782,False
www.alibaba.com//27034,www.ebay.com//43187,0.0,0.0,0.08571428571428572,115,0.1049,False
www.alibaba.com//27034,www.ebay.com//44061,0.0,0.0,0.0625,110,0.1107,False
www.alibaba.com//27034,www.ebay.com//46978,0.0,0.0,0.05555555555555555,118,0.0904,False
www.alibaba.com//27034,www.ebay.com//56587,0.0,0.0,0.06896551724137931,121,0.0868,False
www.alibaba.com//27040,www.ebay.com//43187,0.0,0.0,0.09090909090909091,139,0.114,False
www.alibaba.com//27040,www.ebay.com//44061,0.0,0.0,0.06666666666666667,149,0.0893,False
www.alibaba.com//27040,www.ebay.com//46978,0.0,0.0,0.058823529411764705,150,0.0855,False
www.alibaba.com//27040,www.ebay.com//56587,0.0,0.0,0.07407407407407407,152,0.0855,False
www.alibaba.com//27080,www.ebay.com//43187,0.0,0.0,0.05714285714285714,123,0.0969,False
www.alibaba.com//27080,www.ebay.com//44061,0.0,0.0,0.06451612903225806,119,0.1074,False
www.alibaba.com//27080,www.ebay.com//46978,0.0,0.0,0.027777777777777776,125,0.0852,False
